college_name,branch,category,year,round,cutoff,college_type,city
Government Polytechnic,Mechanical Engineering,TFWS,2024,3,64.41,Government,Unknown
Government Polytechnic,Civil Engineering,OPEN,2023,1,65.95,Government,Unknown
Government Polytechnic,Civil Engineering,OPEN,2023,2,62.99,Government,Unknown
Government Polytechnic,Civil Engineering,OPEN,2023,3,59.29,Government,Unknown
Government Polytechnic,Civil Engineering,OPEN,2024,1,70.12,Government,Unknown
Government Polytechnic,Civil Engineering,OPEN,2024,2,69.21,Government,Unknown
Government Polytechnic,Civil Engineering,OPEN,2024,3,60.26,Government,Unknown
Government Polytechnic,Civil Engineering,SC,2023,1,53.54,Government,Unknown
Government Polytechnic,Civil Engineering,SC,2023,2,53.29,Government,Unknown
Government Polytechnic,Civil Engineering,SC,2023,3,55.81,Government,Unknown
Government Polytechnic,Civil Engineering,SC,2024,1,56.36,Government,Unknown
Government Polytechnic,Civil Engineering,SC,2024,2,58.35,Government,Unknown
Government Polytechnic,Civil Engineering,SC,2024,3,55.52,Government,Unknown
Government Polytechnic,Civil Engineering,ST,2023,1,53.85,Government,Unknown
Government Polytechnic,Civil Engineering,ST,2023,2,53.34,Government,Unknown
Government Polytechnic,Civil Engineering,ST,2023,3,52.71,Government,Unknown
Government Polytechnic,Civil Engineering,ST,2024,1,55.84,Government,Unknown
Government Polytechnic,Civil Engineering,ST,2024,2,53.36,Government,Unknown
Government Polytechnic,Civil Engineering,ST,2024,3,49.78,Government,Unknown
Government Polytechnic,Civil Engineering,VJ,2023,1,55.57,Government,Unknown
Government Polytechnic,Civil Engineering,VJ,2023,2,53.42,Government,Unknown
Government Polytechnic,Civil Engineering,VJ,2023,3,49.39,Government,Unknown
Government Polytechnic,Civil Engineering,VJ,2024,1,59.4,Government,Unknown
Government Polytechnic,Civil Engineering,VJ,2024,2,54.82,Government,Unknown
Government Polytechnic,Civil Engineering,VJ,2024,3,53.86,Government,Unknown
Government Polytechnic,Civil Engineering,NT,2023,1,54.49,Government,Unknown
Government Polytechnic,Civil Engineering,NT,2023,2,55.38,Government,Unknown
Government Polytechnic,Civil Engineering,NT,2023,3,53.51,Government,Unknown
Government Polytechnic,Civil Engineering,NT,2024,1,55.34,Government,Unknown
Government Polytechnic,Civil Engineering,NT,2024,2,57.11,Government,Unknown
Government Polytechnic,Civil Engineering,NT,2024,3,55.85,Government,Unknown
Government Polytechnic,Civil Engineering,OBC,2023,1,57.17,Government,Unknown
Government Polytechnic,Civil Engineering,OBC,2023,2,59.95,Government,Unknown
Government Polytechnic,Civil Engineering,OBC,2023,3,54.47,Government,Unknown
Government Polytechnic,Civil Engineering,OBC,2024,1,59.97,Government,Unknown
Government Polytechnic,Civil Engineering,OBC,2024,2,58.2,Government,Unknown
Government Polytechnic,Civil Engineering,OBC,2024,3,56.35,Government,Unknown
Government Polytechnic,Civil Engineering,EWS,2023,1,63.05,Government,Unknown
Government Polytechnic,Civil Engineering,EWS,2023,2,60.83,Government,Unknown
Government Polytechnic,Civil Engineering,EWS,2023,3,54.77,Government,Unknown
Government Polytechnic,Civil Engineering,EWS,2024,1,65.12,Government,Unknown
Government Polytechnic,Civil Engineering,EWS,2024,2,58.72,Government,Unknown
Government Polytechnic,Civil Engineering,EWS,2024,3,58.08,Government,Unknown
Government Polytechnic,Civil Engineering,TFWS,2023,1,64.4,Government,Unknown
Government Polytechnic,Civil Engineering,TFWS,2023,2,61.43,Government,Unknown
Government Polytechnic,Civil Engineering,TFWS,2023,3,62.06,Government,Unknown
Government Polytechnic,Civil Engineering,TFWS,2024,1,70.38,Government,Unknown
Government Polytechnic,Civil Engineering,TFWS,2024,2,66.0,Government,Unknown
Government Polytechnic,Civil Engineering,TFWS,2024,3,59.19,Government,Unknown
Government Polytechnic,Chemical Engineering,OPEN,2023,1,61.9,Government,Unknown
Government Polytechnic,Chemical Engineering,OPEN,2023,2,61.83,Government,Unknown
Government Polytechnic,Chemical Engineering,OPEN,2023,3,56.56,Government,Unknown
Government Polytechnic,Chemical Engineering,OPEN,2024,1,69.05,Government,Unknown
Government Polytechnic,Chemical Engineering,OPEN,2024,2,61.97,Government,Unknown
Government Polytechnic,Chemical Engineering,OPEN,2024,3,58.35,Government,Unknown
Government Polytechnic,Chemical Engineering,SC,2023,1,52.53,Government,Unknown
Government Polytechnic,Chemical Engineering,SC,2023,2,50.76,Government,Unknown
Government Polytechnic,Chemical Engineering,SC,2023,3,47.53,Government,Unknown
Government Polytechnic,Chemical Engineering,SC,2024,1,56.16,Government,Unknown
Government Polytechnic,Chemical Engineering,SC,2024,2,53.92,Government,Unknown
Government Polytechnic,Chemical Engineering,SC,2024,3,47.7,Government,Unknown
Government Polytechnic,Chemical Engineering,ST,2023,1,49.24,Government,Unknown
Government Polytechnic,Chemical Engineering,ST,2023,2,45.63,Government,Unknown
Government Polytechnic,Chemical Engineering,ST,2023,3,47.73,Government,Unknown
Government Polytechnic,Chemical Engineering,ST,2024,1,51.25,Government,Unknown
Government Polytechnic,Chemical Engineering,ST,2024,2,46.48,Government,Unknown
Government Polytechnic,Chemical Engineering,ST,2024,3,48.89,Government,Unknown
Government Polytechnic,Chemical Engineering,VJ,2023,1,59.39,Government,Unknown
Government Polytechnic,Chemical Engineering,VJ,2023,2,51.67,Government,Unknown
Government Polytechnic,Chemical Engineering,VJ,2023,3,50.64,Government,Unknown
Government Polytechnic,Chemical Engineering,VJ,2024,1,56.2,Government,Unknown
Government Polytechnic,Chemical Engineering,VJ,2024,2,53.03,Government,Unknown
Government Polytechnic,Chemical Engineering,VJ,2024,3,52.27,Government,Unknown
Government Polytechnic,Chemical Engineering,NT,2023,1,53.82,Government,Unknown
Government Polytechnic,Chemical Engineering,NT,2023,2,52.22,Government,Unknown
Government Polytechnic,Chemical Engineering,NT,2023,3,49.6,Government,Unknown
Government Polytechnic,Chemical Engineering,NT,2024,1,54.7,Government,Unknown
Government Polytechnic,Chemical Engineering,NT,2024,2,55.22,Government,Unknown
Government Polytechnic,Chemical Engineering,NT,2024,3,50.08,Government,Unknown
Government Polytechnic,Chemical Engineering,OBC,2023,1,54.77,Government,Unknown
Government Polytechnic,Chemical Engineering,OBC,2023,2,54.54,Government,Unknown
Government Polytechnic,Chemical Engineering,OBC,2023,3,48.85,Government,Unknown
Government Polytechnic,Chemical Engineering,OBC,2024,1,58.02,Government,Unknown
Government Polytechnic,Chemical Engineering,OBC,2024,2,55.05,Government,Unknown
Government Polytechnic,Chemical Engineering,OBC,2024,3,54.34,Government,Unknown
Government Polytechnic,Chemical Engineering,EWS,2023,1,60.35,Government,Unknown
Government Polytechnic,Chemical Engineering,EWS,2023,2,56.38,Government,Unknown
Government Polytechnic,Chemical Engineering,EWS,2023,3,55.1,Government,Unknown
Government Polytechnic,Chemical Engineering,EWS,2024,1,63.97,Government,Unknown
Government Polytechnic,Chemical Engineering,EWS,2024,2,59.24,Government,Unknown
Government Polytechnic,Chemical Engineering,EWS,2024,3,55.09,Government,Unknown
Government Polytechnic,Chemical Engineering,TFWS,2023,1,59.91,Government,Unknown
Government Polytechnic,Chemical Engineering,TFWS,2023,2,57.27,Government,Unknown
Government Polytechnic,Chemical Engineering,TFWS,2023,3,55.67,Government,Unknown
Government Polytechnic,Chemical Engineering,TFWS,2024,1,63.19,Government,Unknown
Government Polytechnic,Chemical Engineering,TFWS,2024,2,60.81,Government,Unknown
Government Polytechnic,Chemical Engineering,TFWS,2024,3,58.08,Government,Unknown
Government Polytechnic,Instrument Technology,OPEN,2023,1,59.91,Government,Unknown
Government Polytechnic,Instrument Technology,OPEN,2023,2,55.77,Government,Unknown
Government Polytechnic,Instrument Technology,OPEN,2023,3,53.94,Government,Unknown
Government Polytechnic,Instrument Technology,OPEN,2024,1,60.75,Government,Unknown
Government Polytechnic,Instrument Technology,OPEN,2024,2,53.64,Government,Unknown
Government Polytechnic,Instrument Technology,OPEN,2024,3,52.68,Government,Unknown
Government Polytechnic,Instrument Technology,SC,2023,1,49.74,Government,Unknown
Government Polytechnic,Instrument Technology,SC,2023,2,45.1,Government,Unknown
Government Polytechnic,Instrument Technology,SC,2023,3,46.22,Government,Unknown
Government Polytechnic,Instrument Technology,SC,2024,1,54.59,Government,Unknown
Government Polytechnic,Instrument Technology,SC,2024,2,51.39,Government,Unknown
Government Polytechnic,Instrument Technology,SC,2024,3,45.95,Government,Unknown
Government Polytechnic,Instrument Technology,ST,2023,1,51.83,Government,Unknown
Government Polytechnic,Instrument Technology,ST,2023,2,46.7,Government,Unknown
Government Polytechnic,Instrument Technology,ST,2023,3,43.29,Government,Unknown
Government Polytechnic,Instrument Technology,ST,2024,1,49.09,Government,Unknown
Government Polytechnic,Instrument Technology,ST,2024,2,47.19,Government,Unknown
Government Polytechnic,Instrument Technology,ST,2024,3,44.51,Government,Unknown
Government Polytechnic,Instrument Technology,VJ,2023,1,51.54,Government,Unknown
Government Polytechnic,Instrument Technology,VJ,2023,2,48.96,Government,Unknown
Government Polytechnic,Instrument Technology,VJ,2023,3,46.09,Government,Unknown
Government Polytechnic,Instrument Technology,VJ,2024,1,53.61,Government,Unknown
Government Polytechnic,Instrument Technology,VJ,2024,2,52.48,Government,Unknown
Government Polytechnic,Instrument Technology,VJ,2024,3,49.36,Government,Unknown
Government Polytechnic,Instrument Technology,NT,2023,1,48.23,Government,Unknown
Government Polytechnic,Instrument Technology,NT,2023,2,43.53,Government,Unknown
Government Polytechnic,Instrument Technology,NT,2023,3,47.95,Government,Unknown
Government Polytechnic,Instrument Technology,NT,2024,1,50.0,Government,Unknown
Government Polytechnic,Instrument Technology,NT,2024,2,49.65,Government,Unknown
Government Polytechnic,Instrument Technology,NT,2024,3,45.12,Government,Unknown
Government Polytechnic,Instrument Technology,OBC,2023,1,49.36,Government,Unknown
Government Polytechnic,Instrument Technology,OBC,2023,2,51.4,Government,Unknown
Government Polytechnic,Instrument Technology,OBC,2023,3,49.19,Government,Unknown
Government Polytechnic,Instrument Technology,OBC,2024,1,53.4,Government,Unknown
Government Polytechnic,Instrument Technology,OBC,2024,2,46.65,Government,Unknown
Government Polytechnic,Instrument Technology,OBC,2024,3,48.01,Government,Unknown
Government Polytechnic,Instrument Technology,EWS,2023,1,56.69,Government,Unknown
Government Polytechnic,Instrument Technology,EWS,2023,2,50.16,Government,Unknown
Government Polytechnic,Instrument Technology,EWS,2023,3,50.69,Government,Unknown
Government Polytechnic,Instrument Technology,EWS,2024,1,57.56,Government,Unknown
Government Polytechnic,Instrument Technology,EWS,2024,2,55.87,Government,Unknown
Government Polytechnic,Instrument Technology,EWS,2024,3,52.07,Government,Unknown
Government Polytechnic,Instrument Technology,TFWS,2023,1,56.91,Government,Unknown
Government Polytechnic,Instrument Technology,TFWS,2023,2,58.3,Government,Unknown
Government Polytechnic,Instrument Technology,TFWS,2023,3,52.65,Government,Unknown
Government Polytechnic,Instrument Technology,TFWS,2024,1,60.56,Government,Unknown
Government Polytechnic,Instrument Technology,TFWS,2024,2,55.72,Government,Unknown
Government Polytechnic,Instrument Technology,TFWS,2024,3,53.67,Government,Unknown
Government Polytechnic,Industrial Electronics,OPEN,2023,1,57.08,Government,Unknown
Government Polytechnic,Industrial Electronics,OPEN,2023,2,55.56,Government,Unknown
Government Polytechnic,Industrial Electronics,OPEN,2023,3,56.39,Government,Unknown
Government Polytechnic,Industrial Electronics,OPEN,2024,1,57.87,Government,Unknown
Government Polytechnic,Industrial Electronics,OPEN,2024,2,54.36,Government,Unknown
Government Polytechnic,Industrial Electronics,OPEN,2024,3,57.5,Government,Unknown
Government Polytechnic,Industrial Electronics,SC,2023,1,49.61,Government,Unknown
Government Polytechnic,Industrial Electronics,SC,2023,2,46.19,Government,Unknown
Government Polytechnic,Industrial Electronics,SC,2023,3,47.1,Government,Unknown
Government Polytechnic,Industrial Electronics,SC,2024,1,50.31,Government,Unknown
Government Polytechnic,Industrial Electronics,SC,2024,2,52.6,Government,Unknown
Government Polytechnic,Industrial Electronics,SC,2024,3,47.73,Government,Unknown
Government Polytechnic,Industrial Electronics,ST,2023,1,47.87,Government,Unknown
Government Polytechnic,Industrial Electronics,ST,2023,2,50.72,Government,Unknown
Government Polytechnic,Industrial Electronics,ST,2023,3,42.75,Government,Unknown
Government Polytechnic,Industrial Electronics,ST,2024,1,51.8,Government,Unknown
Government Polytechnic,Industrial Electronics,ST,2024,2,48.4,Government,Unknown
Government Polytechnic,Industrial Electronics,ST,2024,3,47.89,Government,Unknown
Government Polytechnic,Industrial Electronics,VJ,2023,1,54.32,Government,Unknown
Government Polytechnic,Industrial Electronics,VJ,2023,2,48.71,Government,Unknown
Government Polytechnic,Industrial Electronics,VJ,2023,3,44.57,Government,Unknown
Government Polytechnic,Industrial Electronics,VJ,2024,1,53.66,Government,Unknown
Government Polytechnic,Industrial Electronics,VJ,2024,2,48.75,Government,Unknown
Government Polytechnic,Industrial Electronics,VJ,2024,3,51.49,Government,Unknown
Government Polytechnic,Industrial Electronics,NT,2023,1,51.47,Government,Unknown
Government Polytechnic,Industrial Electronics,NT,2023,2,47.91,Government,Unknown
Government Polytechnic,Industrial Electronics,NT,2023,3,46.45,Government,Unknown
Government Polytechnic,Industrial Electronics,NT,2024,1,50.04,Government,Unknown
Government Polytechnic,Industrial Electronics,NT,2024,2,48.16,Government,Unknown
Government Polytechnic,Industrial Electronics,NT,2024,3,49.86,Government,Unknown
Government Polytechnic,Industrial Electronics,OBC,2023,1,51.65,Government,Unknown
Government Polytechnic,Industrial Electronics,OBC,2023,2,48.23,Government,Unknown
Government Polytechnic,Industrial Electronics,OBC,2023,3,48.74,Government,Unknown
Government Polytechnic,Industrial Electronics,OBC,2024,1,56.93,Government,Unknown
Government Polytechnic,Industrial Electronics,OBC,2024,2,53.27,Government,Unknown
Government Polytechnic,Industrial Electronics,OBC,2024,3,51.09,Government,Unknown
Government Polytechnic,Industrial Electronics,EWS,2023,1,54.4,Government,Unknown
Government Polytechnic,Industrial Electronics,EWS,2023,2,50.27,Government,Unknown
Government Polytechnic,Industrial Electronics,EWS,2023,3,53.32,Government,Unknown
Government Polytechnic,Industrial Electronics,EWS,2024,1,56.94,Government,Unknown
Government Polytechnic,Industrial Electronics,EWS,2024,2,54.21,Government,Unknown
Government Polytechnic,Industrial Electronics,EWS,2024,3,54.48,Government,Unknown
Government Polytechnic,Industrial Electronics,TFWS,2023,1,59.96,Government,Unknown
Government Polytechnic,Industrial Electronics,TFWS,2023,2,56.82,Government,Unknown
Government Polytechnic,Industrial Electronics,TFWS,2023,3,57.3,Government,Unknown
Government Polytechnic,Industrial Electronics,TFWS,2024,1,59.33,Government,Unknown
Government Polytechnic,Industrial Electronics,TFWS,2024,2,59.44,Government,Unknown
Government Polytechnic,Industrial Electronics,TFWS,2024,3,54.67,Government,Unknown
Government Polytechnic,Medical Electronics,OPEN,2023,1,55.71,Government,Unknown
Government Polytechnic,Medical Electronics,OPEN,2023,2,55.47,Government,Unknown
Government Polytechnic,Medical Electronics,OPEN,2023,3,50.67,Government,Unknown
